,id,sex,birthday,age,agegrp,acquire_kkh,acquire_kkh2,loss_kkh,loss_kkh2,vis_prob,vis_prob2,react_prob,priority,past1,past2,past3,past4,past5,qty,receipt,segment,rm
5961,315120,female,1949/3/10,70,65-69,2012/4/1,2012,,,,,,,,,,,,,2,E,0
5962,315337,male,1949/1/10,70,65-69,2017/4/1,2017,,,,,,,,,,,,,1,E,0
5964,315556,female,1946/3/12,73,70-74,1999/4/13,1999,,,,,,,,,,,,,2,E,0
5966,315830,female,1947/6/12,71,70-74,2007/6/14,2007,,,,,,,,,,,,,2,E,0
5967,316240,female,1950/2/15,69,65-69,2017/4/1,2017,,,,,,,,,,,,,2,E,0
5969,316445,male,1968/12/1,50,45-49,1999/5/27,1999,,,,,,,,,,,,,2,E,0
5970,316524,male,1947/8/11,71,70-74,2017/11/21,2017,,,,,,,,,,,,,2,E,0
5971,316536,male,1951/10/2,67,65-69,2017/11/21,2017,,,,,,,,,,,,,0,E,0
5972,316548,female,1961/5/2,57,55-59,2016/3/1,2016,,,,,,,,,,,,,0,E,0
5973,316615,male,1952/12/30,66,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
5975,316755,female,1945/5/25,73,70-74,1967/5/14,1967,,,,,,,,,,,,,0,E,0
5976,316858,male,1960/7/1,58,55-59,2003/9/5,2003,,,,,,,,,,,,,0,E,0
5977,316860,female,1946/3/31,73,70-74,1979/11/12,1979,,,,,,,,,,,,,2,E,0
5978,317220,female,1944/4/17,74,70-74,1991/11/27,1991,,,,,,,,,,,,,2,E,0
5980,317516,male,1946/6/26,72,70-74,2013/7/1,2013,,,,,,,,,,,,,0,E,0
5981,317528,female,1948/1/12,71,70-74,2013/7/1,2013,,,,,,,,,,,,,2,E,0
5982,317759,female,1949/2/19,70,65-69,2017/11/21,2017,,,,,,,,,,,,,2,E,0
5984,317838,male,1952/2/3,67,65-69,2010/12/1,2010,,,,,,,,,,,,,0,E,0
5985,318296,female,1954/8/30,64,60-64,2014/4/1,2014,,,,,,,,,,,,,2,E,0
5988,318776,female,1968/10/4,50,45-49,1996/5/16,1996,,,,,,,,,,,,,1,E,0
5989,318818,male,1947/3/3,72,70-74,2010/4/13,2010,,,,,,,,,,,,,2,E,0
5991,319124,male,1949/7/23,69,65-69,2013/7/1,2013,,,,,,,,,,,,,2,E,0
5992,319136,female,1952/10/1,66,65-69,2013/7/1,2013,,,,,,,,,,,,,2,E,0
5993,319185,female,1962/2/23,57,55-59,2011/1/10,2011,,,,,,,,,,,,,0,E,0
5995,319392,male,1948/11/28,70,65-69,2012/12/8,2012,,,,,,,,,,,,,2,E,0
5997,319756,male,1962/5/3,56,55-59,1995/11/11,1995,,,,,,,,,,,,,2,E,0
5998,319811,female,1955/2/19,64,60-64,1985/11/3,1985,,,,,,,,,,,,,0,E,0
5999,319847,male,1954/5/16,64,60-64,2017/4/1,2017,,,,,,,,,,,,,2,E,0
6001,320450,male,1949/3/26,70,65-69,2008/2/4,2008,,,,,,,,,,,,,2,E,0
6002,320588,male,1948/12/27,70,65-69,2010/4/1,2010,,,,,,,,,,,,,0,E,0
6003,320590,female,1952/2/20,67,65-69,2016/4/1,2016,,,,,,,,,,,,,0,E,0
6004,320667,female,1950/4/6,68,65-69,2011/12/29,2011,,,,,,,,,,,,,2,E,0
6005,320941,male,1953/7/16,65,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6006,321260,male,1953/1/26,66,65-69,1976/11/29,1976,,,,,,,,,,,,,2,E,0
6007,321416,female,1945/4/24,73,70-74,1994/10/1,1994,,,,,,,,,,,,,2,E,0
6009,321805,female,1948/11/3,70,65-69,2000/5/22,2000,,,,,,,,,,,,,2,E,0
6010,322019,female,1964/12/18,54,50-54,2010/12/7,2010,,,,,,,,,,,,,2,E,0
6011,322196,female,1948/1/8,71,70-74,2007/8/1,2007,,,,,,,,,,,,,2,E,0
6012,322330,female,1969/12/1,49,45-49,2009/1/1,2009,,,,,,,,,,,,,2,E,0
6016,323012,male,1967/12/23,51,50-54,2006/3/16,2006,,,,,,,,,,,,,2,E,0
6017,323139,female,1944/6/19,74,70-74,2010/1/4,2010,,,,,,,,,,,,,2,E,0
6018,323371,male,1948/8/25,70,65-69,2012/2/28,2012,,,,,,,,,,,,,2,E,0
6020,323474,female,1961/9/8,57,55-59,2003/5/1,2003,,,,,,,,,,,,,2,E,0
6021,323978,male,1946/8/22,72,70-74,1983/2/23,1983,,,,,,,,,,,,,0,E,0
6023,324004,male,1973/2/6,46,45-49,1977/11/12,1977,,,,,,,,,,,,,2,E,0
6024,324557,male,1967/8/26,51,50-54,2009/6/19,2009,,,,,,,,,,,,,0,E,0
6025,324570,female,1949/9/1,69,65-69,2003/11/1,2003,,,,,,,,,,,,,2,E,0
6027,324648,female,1951/10/15,67,65-69,2002/10/11,2002,,,,,,,,,,,,,2,E,0
6029,324922,female,1947/7/22,71,70-74,2005/6/1,2005,,,,,,,,,,,,,2,E,0
6030,324960,female,1948/2/4,71,70-74,2001/10/26,2001,,,,,,,,,,,,,2,E,0
6031,325252,female,1951/2/6,68,65-69,2014/7/1,2014,,,,,,,,,,,,,2,E,0
6032,325264,male,1976/5/28,42,40-44,2006/9/1,2006,,,,,,,,,,,,,0,E,0
6034,325756,male,1954/11/11,64,60-64,1993/4/1,1993,,,,,,,,,,,,,0,E,0
6035,325768,female,1954/2/7,65,60-64,1993/4/1,1993,,,,,,,,,,,,,2,E,0
6036,326220,male,1955/4/25,63,60-64,2005/2/24,2005,,,,,,,,,,,,,0,E,0
6037,326372,male,1944/7/11,74,70-74,2002/5/20,2002,,,,,,,,,,,,,2,E,0
6038,326554,male,1949/8/18,69,65-69,2016/12/31,2016,,,,,,,,,,,,,0,E,0
6040,326748,male,1956/7/7,62,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6041,327601,female,1949/4/3,69,65-69,2011/10/1,2011,,,,,,,,,,,,,2,E,0
6042,327674,female,1967/9/29,51,50-54,2017/11/1,2017,,,,,,,,,,,,,2,E,0
6043,327935,female,1956/11/16,62,60-64,1992/10/1,1992,,,,,,,,,,,,,2,E,0
6044,328216,male,1951/3/20,68,65-69,1977/6/1,1977,,,,,,,,,,,,,2,E,0
6045,328228,female,1952/3/10,67,65-69,1977/6/1,1977,,,,,,,,,,,,,2,E,0
6046,328344,male,1945/2/21,74,70-74,2007/3/1,2007,,,,,,,,,,,,,0,E,0
6047,328393,female,1948/11/9,70,65-69,2011/9/1,2011,,,,,,,,,,,,,2,E,0
6048,328502,female,1950/3/14,69,65-69,2009/7/31,2009,,,,,,,,,,,,,2,E,0
6050,328538,female,1958/12/6,60,55-59,2000/9/1,2000,,,,,,,,,,,,,0,E,0
6051,328642,male,1952/8/26,66,65-69,2014/9/1,2014,,,,,,,,,,,,,2,E,0
6052,328654,female,1955/4/15,63,60-64,2017/7/1,2017,,,,,,,,,,,,,2,E,0
6053,328710,female,1944/5/16,74,70-74,1967/8/12,1967,,,,,,,,,,,,,2,E,0
6054,329129,male,1945/12/15,73,70-74,2011/4/1,2011,,,,,,,,,,,,,2,E,0
6055,329154,female,1947/10/28,71,70-74,1967/2/13,1967,,,,,,,,,,,,,2,E,0
6057,329518,male,1955/1/21,64,60-64,2013/6/1,2013,,,,,,,,,,,,,0,E,0
6058,329737,male,1957/10/2,61,60-64,1980/7/1,1980,,,,,,,,,,,,,1,E,0
6059,330168,male,1959/6/28,59,55-59,1989/8/21,1989,,,,,,,,,,,,,0,E,0
6061,330363,male,1947/2/4,72,70-74,1985/9/1,1985,,,,,,,,,,,,,2,E,0
6062,330508,female,1959/3/12,60,55-59,2017/10/11,2017,,,,,,,,,,,,,2,E,0
6064,330727,female,1964/5/20,54,50-54,2003/12/1,2003,,,,,,,,,,,,,2,E,0
6067,330946,female,1973/3/23,46,45-49,2000/3/17,2000,,,,,,,,,,,,,0,E,0
6068,330958,male,1974/7/29,44,40-44,2011/3/1,2011,,,,,,,,,,,,,1,E,0
6069,331094,male,1953/4/8,65,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6070,331100,female,1956/7/1,62,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6072,331460,female,1944/12/13,74,70-74,2006/8/1,2006,,,,,,,,,,,,,2,E,0
6075,331641,male,1974/6/30,44,40-44,2017/6/16,2017,,,,,,,,,,,,,2,E,0
6076,332025,female,1951/4/16,67,65-69,1983/1/1,1983,,,,,,,,,,,,,2,E,0
6077,332104,male,1949/1/1,70,65-69,2003/9/21,2003,,,,,,,,,,,,,2,E,0
6078,332116,female,1948/6/10,70,65-69,2003/9/21,2003,,,,,,,,,,,,,2,E,0
6079,332141,male,1976/8/10,42,40-44,2006/3/1,2006,,,,,,,,,,,,,1,E,0
6080,332270,female,1952/1/12,67,65-69,2003/8/11,2003,,,,,,,,,,,,,2,E,0
6081,332300,male,1945/8/21,73,70-74,2007/4/11,2007,,,,,,,,,,,,,2,E,0
6082,332311,female,1947/12/16,71,70-74,2007/4/11,2007,,,,,,,,,,,,,2,E,0
6084,333194,female,1957/6/25,61,60-64,1978/2/10,1978,,,,,,,,,,,,,0,E,0
6085,333250,male,1947/7/11,71,70-74,2007/12/28,2007,,,,,,,,,,,,,2,E,0
6086,333388,male,1946/7/15,72,70-74,2010/11/1,2010,,,,,,,,,,,,,2,E,0
6087,333418,female,1957/1/23,62,60-64,2018/3/27,2018,,,,,,,,,,,,,2,E,0
6088,333455,male,1955/4/1,63,60-64,2018/3/21,2018,,,,,,,,,,,,,0,E,0
6089,333649,female,1953/8/19,65,60-64,2016/12/1,2016,,,,,,,,,,,,,0,E,0
6090,333698,female,1945/8/16,73,70-74,2004/4/20,2004,,,,,,,,,,,,,2,E,0
6092,333960,male,1952/3/7,67,65-69,2008/11/29,2008,,,,,,,,,,,,,1,E,0
6094,334290,male,1958/2/6,61,60-64,2004/8/1,2004,,,,,,,,,,,,,2,E,0
6095,334472,male,1954/8/17,64,60-64,2015/2/1,2015,,,,,,,,,,,,,2,E,0
6096,334502,male,1949/1/14,70,65-69,2008/4/1,2008,,,,,,,,,,,,,1,E,0
6097,334514,female,1953/8/1,65,60-64,2008/4/1,2008,,,,,,,,,,,,,2,E,0
6098,334642,male,1947/11/24,71,70-74,2010/10/13,2010,,,,,,,,,,,,,2,E,0
6100,334824,male,1947/11/4,71,70-74,2013/2/13,2013,,,,,,,,,,,,,2,E,0
6101,334915,male,1949/1/17,70,65-69,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6102,335038,male,1963/9/16,55,50-54,2006/5/11,2006,,,,,,,,,,,,,2,E,0
6103,335191,male,1953/2/11,66,65-69,2015/12/21,2015,,,,,,,,,,,,,2,E,0
6104,335208,female,1954/4/2,64,60-64,2015/12/21,2015,,,,,,,,,,,,,2,E,0
6106,335828,male,1967/4/30,51,50-54,1990/7/21,1990,,,,,,,,,,,,,0,E,0
6107,335841,female,1947/8/4,71,70-74,1971/12/3,1971,,,,,,,,,,,,,2,E,0
6109,336183,female,1953/9/15,65,60-64,2001/7/1,2001,,,,,,,,,,,,,2,E,0
6110,336225,female,1944/12/27,74,70-74,2004/11/11,2004,,,,,,,,,,,,,2,E,0
6111,336523,male,1974/5/9,44,40-44,2002/6/1,2002,,,,,,,,,,,,,0,E,0
6112,336547,male,1955/4/18,63,60-64,1978/10/1,1978,,,,,,,,,,,,,2,E,0
6113,336882,male,1950/3/30,69,65-69,2014/10/1,2014,,,,,,,,,,,,,0,E,0
6114,337175,male,1952/3/6,67,65-69,2014/10/1,2014,,,,,,,,,,,,,0,E,0
6115,337187,female,1956/7/10,62,60-64,2014/10/1,2014,,,,,,,,,,,,,2,E,0
6116,337242,female,1953/2/4,66,65-69,2007/9/1,2007,,,,,,,,,,,,,2,E,0
6117,337357,female,1968/9/20,50,45-49,1994/10/1,1994,,,,,,,,,,,,,2,E,0
6118,337436,female,1946/8/21,72,70-74,1999/7/23,1999,,,,,,,,,,,,,2,E,0
6119,338143,male,1962/3/29,57,55-59,2014/4/1,2014,,,,,,,,,,,,,1,E,0
6120,338179,male,1955/10/8,63,60-64,1979/11/11,1979,,,,,,,,,,,,,0,E,0
6121,338180,female,1947/11/10,71,70-74,1979/7/27,1979,,,,,,,,,,,,,2,E,0
6123,338428,female,1959/9/22,59,55-59,1989/6/12,1989,,,,,,,,,,,,,2,E,0
6124,338490,male,1945/5/1,73,70-74,2008/4/1,2008,,,,,,,,,,,,,0,E,0
6126,338933,female,1949/2/12,70,65-69,2013/12/26,2013,,,,,,,,,,,,,2,E,0
6127,338982,female,1977/2/24,42,40-44,2010/4/13,2010,,,,,,,,,,,,,0,E,0
6128,339172,female,1948/3/17,71,70-74,1972/6/1,1972,,,,,,,,,,,,,1,E,0
6130,339573,male,1948/2/19,71,70-74,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6131,339858,male,1951/5/5,67,65-69,2009/2/27,2009,,,,,,,,,,,,,0,E,0
6132,340046,male,1948/6/9,70,65-69,2011/3/21,2011,,,,,,,,,,,,,2,E,0
6133,340058,female,1949/4/20,69,65-69,2011/3/21,2011,,,,,,,,,,,,,2,E,0
6134,340101,female,1950/5/10,68,65-69,2010/4/1,2010,,,,,,,,,,,,,2,E,0
6135,340277,male,1945/10/19,73,70-74,2008/2/28,2008,,,,,,,,,,,,,2,E,0
6139,340502,male,1946/8/25,72,70-74,2012/3/3,2012,,,,,,,,,,,,,2,E,0
6142,341282,female,1949/1/2,70,65-69,1969/10/1,1969,,,,,,,,,,,,,1,E,0
6145,341622,female,1965/4/24,53,50-54,2015/8/1,2015,,,,,,,,,,,,,0,E,0
6146,341634,female,1967/7/5,51,50-54,2000/3/21,2000,,,,,,,,,,,,,0,E,0
6147,341671,female,1949/5/10,69,65-69,2014/4/1,2014,,,,,,,,,,,,,2,E,0
6148,341725,male,1948/3/9,71,70-74,2008/3/1,2008,,,,,,,,,,,,,1,E,0
6149,341956,female,1950/2/22,69,65-69,1984/11/3,1984,,,,,,,,,,,,,2,E,0
6150,342316,female,1945/4/4,73,70-74,2006/4/1,2006,,,,,,,,,,,,,2,E,0
6151,342432,female,1956/1/7,63,60-64,1995/1/10,1995,,,,,,,,,,,,,2,E,0
6152,342687,female,1949/5/28,69,65-69,2006/4/11,2006,,,,,,,,,,,,,2,E,0
6153,343151,male,1945/7/30,73,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6154,343163,female,1952/2/7,67,65-69,1977/10/10,1977,,,,,,,,,,,,,2,E,0
6156,343242,female,1952/10/20,66,65-69,2015/1/1,2015,,,,,,,,,,,,,2,E,0
6157,343369,male,1965/1/25,54,50-54,1984/8/26,1984,,,,,,,,,,,,,2,E,0
6158,343370,male,1966/12/7,52,50-54,1966/12/7,1966,,,,,,,,,,,,,1,E,0
6159,343424,male,1956/7/24,62,60-64,2012/3/16,2012,,,,,,,,,,,,,2,E,0
6160,343497,male,1954/1/21,65,60-64,1997/2/24,1997,,,,,,,,,,,,,2,E,0
6161,343503,female,1955/6/29,63,60-64,1997/2/24,1997,,,,,,,,,,,,,2,E,0
6162,343590,male,1957/10/7,61,60-64,2012/10/21,2012,,,,,,,,,,,,,0,E,0
6163,343746,male,1957/2/7,62,60-64,2006/7/18,2006,,,,,,,,,,,,,0,E,0
6164,343783,male,1953/3/13,66,65-69,2017/4/11,2017,,,,,,,,,,,,,2,E,0
6165,343795,female,1958/10/30,60,55-59,2017/4/11,2017,,,,,,,,,,,,,0,E,0
6167,343862,female,1951/12/20,67,65-69,1973/11/2,1973,,,,,,,,,,,,,2,E,0
6168,343928,male,1952/11/9,66,65-69,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6169,343930,female,1956/4/1,62,60-64,1979/11/10,1979,,,,,,,,,,,,,2,E,0
6170,343990,male,1946/12/10,72,70-74,2011/4/12,2011,,,,,,,,,,,,,2,E,0
6171,344064,male,1948/12/1,70,65-69,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6172,344076,female,1950/1/4,69,65-69,1980/10/6,1980,,,,,,,,,,,,,1,E,0
6173,344179,male,1948/8/30,70,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6174,344180,female,1952/7/18,66,65-69,1974/5/21,1974,,,,,,,,,,,,,2,E,0
6175,344246,male,1951/7/8,67,65-69,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6176,344258,female,1954/3/20,65,60-64,1979/11/18,1979,,,,,,,,,,,,,2,E,0
6177,344350,male,1944/12/21,74,70-74,1964/3/1,1964,,,,,,,,,,,,,2,E,0
6178,344593,male,1948/6/4,70,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6179,344600,female,1951/3/20,68,65-69,1972/10/12,1972,,,,,,,,,,,,,2,E,0
6180,344611,male,1973/7/30,45,40-44,1973/7/30,1973,,,,,,,,,,,,,1,E,0
6181,344740,female,1952/9/9,66,65-69,2016/4/1,2016,,,,,,,,,,,,,0,E,0
6182,344891,female,1947/8/15,71,70-74,1990/5/18,1990,,,,,,,,,,,,,2,E,0
6183,345366,male,1948/8/20,70,65-69,1970/2/7,1970,,,,,,,,,,,,,2,E,0
6184,345652,male,1955/12/22,63,60-64,2018/4/1,2018,,,,,,,,,,,,,0,E,0
6185,345706,female,1956/2/14,63,60-64,1979/11/10,1979,,,,,,,,,,,,,1,E,0
6186,345901,male,1969/11/17,49,45-49,2000/2/12,2000,,,,,,,,,,,,,1,E,0
6187,345913,male,1964/9/4,54,50-54,1964/9/4,1964,,,,,,,,,,,,,0,E,0
6188,345925,female,1965/6/6,53,50-54,2009/12/25,2009,,,,,,,,,,,,,2,E,0
6189,346097,female,1944/4/15,74,70-74,2000/4/1,2000,,,,,,,,,,,,,2,E,0
6190,346140,female,1946/2/28,73,70-74,1968/4/12,1968,,,,,,,,,,,,,2,E,0
6192,346462,male,1960/3/14,59,55-59,1992/11/24,1992,,,,,,,,,,,,,0,E,0
6193,346474,male,1964/5/11,54,50-54,1964/5/11,1964,,,,,,,,,,,,,0,E,0
6194,346486,female,1964/12/3,54,50-54,1989/3/28,1989,,,,,,,,,,,,,1,E,0
6195,346530,male,1948/10/8,70,65-69,2002/4/2,2002,,,,,,,,,,,,,2,E,0
6197,346700,female,1945/11/17,73,70-74,1968/11/1,1968,,,,,,,,,,,,,2,E,0
6198,346772,female,1952/7/2,66,65-69,2015/4/1,2015,,,,,,,,,,,,,2,E,0
6201,347235,female,1947/9/8,71,70-74,1972/5/1,1972,,,,,,,,,,,,,2,E,0
6202,347284,male,1964/11/23,54,50-54,1992/3/24,1992,,,,,,,,,,,,,0,E,0
6204,347314,female,1952/10/14,66,65-69,1977/11/1,1977,,,,,,,,,,,,,1,E,0
6205,347478,male,1954/8/26,64,60-64,1958/4/1,1958,,,,,,,,,,,,,1,E,0
6207,347650,female,1945/12/17,73,70-74,2001/5/1,2001,,,,,,,,,,,,,2,E,0
6208,347703,male,1945/6/13,73,70-74,1973/9/1,1973,,,,,,,,,,,,,2,E,0
6209,347715,female,1948/7/13,70,65-69,2009/10/21,2009,,,,,,,,,,,,,2,E,0
6210,347776,male,1967/11/1,51,50-54,2004/1/19,2004,,,,,,,,,,,,,2,E,0
6211,347788,male,1964/7/19,54,50-54,1964/7/19,1964,,,,,,,,,,,,,2,E,0
6212,347790,female,1965/9/27,53,50-54,1994/4/19,1994,,,,,,,,,,,,,2,E,0
6215,347867,female,1969/2/15,50,45-49,1992/6/16,1992,,,,,,,,,,,,,2,E,0
6216,348343,male,1966/11/8,52,50-54,1985/9/23,1985,,,,,,,,,,,,,2,E,0
6217,348367,male,1946/4/26,72,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6218,348410,male,1946/6/7,72,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6219,348525,male,1957/12/22,61,60-64,1982/2/18,1982,,,,,,,,,,,,,2,E,0
6220,348537,female,1960/2/4,59,55-59,1988/3/12,1988,,,,,,,,,,,,,2,E,0
6221,348630,male,1952/12/25,66,65-69,1972/8/28,1972,,,,,,,,,,,,,2,E,0
6222,348689,female,1953/3/10,66,65-69,2002/12/11,2002,,,,,,,,,,,,,2,E,0
6223,348732,female,1946/3/12,73,70-74,2008/9/1,2008,,,,,,,,,,,,,0,E,0
6224,348951,male,1958/6/13,60,55-59,2008/4/21,2008,,,,,,,,,,,,,0,E,0
6225,348987,male,1946/10/11,72,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6227,349037,male,1960/10/18,58,55-59,1960/10/18,1960,,,,,,,,,,,,,0,E,0
6228,349049,female,1968/10/14,50,45-49,1992/5/25,1992,,,,,,,,,,,,,2,E,0
6229,349062,male,1957/8/21,61,60-64,1995/1/30,1995,,,,,,,,,,,,,2,E,0
6230,349074,male,1949/9/20,69,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6231,349086,female,1953/7/14,65,60-64,1975/10/25,1975,,,,,,,,,,,,,1,E,0
6232,349219,female,1952/11/8,66,65-69,2013/1/19,2013,,,,,,,,,,,,,2,E,0
6233,349256,male,1947/5/8,71,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6234,349268,female,1954/10/16,64,60-64,1980/10/6,1980,,,,,,,,,,,,,2,E,0
6235,349384,male,1949/4/4,69,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6236,349414,female,1953/1/5,66,65-69,1980/4/13,1980,,,,,,,,,,,,,2,E,0
6237,349517,male,1946/11/3,72,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6238,349529,female,1948/9/16,70,65-69,1972/1/1,1972,,,,,,,,,,,,,2,E,0
6239,349566,male,1950/3/9,69,65-69,1971/4/26,1971,,,,,,,,,,,,,2,E,0
6241,349694,male,1950/11/13,68,65-69,1976/12/17,1976,,,,,,,,,,,,,2,E,0
6243,349803,female,1976/5/4,42,40-44,1997/1/1,1997,,,,,,,,,,,,,0,E,0
6244,349852,female,1951/12/30,67,65-69,2003/4/12,2003,,,,,,,,,,,,,2,E,0
6246,350003,female,1954/3/10,65,60-64,1987/5/28,1987,,,,,,,,,,,,,1,E,0
6247,350015,male,1976/2/9,43,40-44,1987/7/24,1987,,,,,,,,,,,,,0,E,0
6250,350404,male,1958/5/23,60,55-59,2003/9/26,2003,,,,,,,,,,,,,2,E,0
6251,350593,male,1947/6/29,71,70-74,1958/4/1,1958,,,,,,,,,,,,,1,E,0
6252,350600,female,1947/6/23,71,70-74,1971/2/20,1971,,,,,,,,,,,,,2,E,0
6254,350957,female,1960/5/28,58,55-59,1982/10/26,1982,,,,,,,,,,,,,2,E,0
6255,351007,female,1948/10/3,70,65-69,1971/2/2,1971,,,,,,,,,,,,,2,E,0
6256,351081,male,1953/8/17,65,60-64,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6257,351093,female,1955/9/26,63,60-64,1987/12/21,1987,,,,,,,,,,,,,1,E,0
6258,351135,male,1951/11/16,67,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6261,351354,male,1949/11/20,69,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6262,351366,female,1951/5/26,67,65-69,1976/11/3,1976,,,,,,,,,,,,,2,E,0
6263,351421,male,1959/6/7,59,55-59,2017/12/7,2017,,,,,,,,,,,,,2,E,0
6264,351433,female,1962/9/26,56,55-59,2017/12/7,2017,,,,,,,,,,,,,1,E,0
6265,351550,male,1964/12/23,54,50-54,2015/2/24,2015,,,,,,,,,,,,,1,E,0
6266,351603,male,1969/4/27,49,45-49,1969/4/27,1969,,,,,,,,,,,,,0,E,0
6267,351639,female,1945/11/3,73,70-74,1972/2/1,1972,,,,,,,,,,,,,2,E,0
6268,351871,male,1956/10/16,62,60-64,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6269,351974,female,1947/11/4,71,70-74,1974/12/1,1974,,,,,,,,,,,,,2,E,0
6271,352280,male,1949/3/29,70,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6272,352292,female,1950/3/13,69,65-69,1974/11/20,1974,,,,,,,,,,,,,0,E,0
6273,352334,male,1950/12/4,68,65-69,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6274,352346,female,1957/7/2,61,60-64,1978/10/23,1978,,,,,,,,,,,,,2,E,0
6275,352383,female,1949/4/25,69,65-69,2017/4/1,2017,,,,,,,,,,,,,2,E,0
6277,352700,male,1952/6/17,66,65-69,2016/5/31,2016,,,,,,,,,,,,,2,E,0
6278,352735,male,1948/3/2,71,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6280,352905,male,1956/10/20,62,60-64,2003/5/1,2003,,,,,,,,,,,,,1,E,0
6282,353004,male,1954/8/15,64,60-64,1958/4/1,1958,,,,,,,,,,,,,2,E,0
6283,353168,male,1954/9/16,64,60-64,1986/5/12,1986,,,,,,,,,,,,,2,E,0
6284,353170,female,1961/10/2,57,55-59,1986/5/12,1986,,,,,,,,,,,,,0,E,0
6285,353570,female,1947/1/26,72,70-74,1999/2/11,1999,,,,,,,,,,,,,2,E,0
6286,354033,male,1957/10/16,61,60-64,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6287,354070,male,1959/9/10,59,55-59,1979/5/24,1979,,,,,,,,,,,,,2,E,0
6288,354082,female,1956/2/7,63,60-64,1989/3/3,1989,,,,,,,,,,,,,1,E,0
6289,354446,male,1957/10/15,61,60-64,1989/2/27,1989,,,,,,,,,,,,,2,E,0
6290,354525,male,1948/5/30,70,65-69,1988/12/26,1988,,,,,,,,,,,,,2,E,0
6291,354537,female,1948/1/11,71,70-74,1998/2/28,1998,,,,,,,,,,,,,0,E,0
6292,355001,male,1950/10/14,68,65-69,2008/4/1,2008,,,,,,,,,,,,,2,E,0
6293,355013,female,1955/11/13,63,60-64,2009/4/1,2009,,,,,,,,,,,,,2,E,0
6294,355098,male,1949/10/4,69,65-69,1999/5/1,1999,,,,,,,,,,,,,0,E,0
6295,355104,female,1952/2/11,67,65-69,2017/1/1,2017,,,,,,,,,,,,,2,E,0
6296,355116,male,1977/12/6,41,40-44,2010/4/13,2010,,,,,,,,,,,,,1,E,0
6298,355542,female,1947/8/16,71,70-74,1967/10/1,1967,,,,,,,,,,,,,2,E,0
6299,355608,male,1953/1/23,66,65-69,1989/8/4,1989,,,,,,,,,,,,,2,E,0
6300,355736,male,1958/8/14,60,55-59,2005/2/24,2005,,,,,,,,,,,,,0,E,0
6301,356017,male,1954/12/4,64,60-64,2011/4/12,2011,,,,,,,,,,,,,2,E,0
6302,356078,female,1947/8/13,71,70-74,1998/4/1,1998,,,,,,,,,,,,,2,E,0
6304,356571,male,1950/11/29,68,65-69,2003/3/11,2003,,,,,,,,,,,,,2,E,0
6306,356698,female,1955/9/3,63,60-64,2018/4/1,2018,,,,,,,,,,,,,1,E,0
6307,357022,male,1965/10/12,53,50-54,1992/4/1,1992,,,,,,,,,,,,,0,E,0
6308,357060,female,1961/7/18,57,55-59,1998/4/11,1998,,,,,,,,,,,,,0,E,0
6309,357113,female,1945/7/23,73,70-74,2003/4/1,2003,,,,,,,,,,,,,2,E,0
6310,357137,male,1975/3/17,44,40-44,1996/4/1,1996,,,,,,,,,,,,,0,E,0
6311,357186,female,1964/11/12,54,50-54,2003/4/11,2003,,,,,,,,,,,,,1,E,0
6312,357484,male,1949/5/22,69,65-69,2002/4/1,2002,,,,,,,,,,,,,2,E,0
6313,357496,female,1960/1/20,59,55-59,2002/4/1,2002,,,,,,,,,,,,,0,E,0
6315,358245,male,1950/5/30,68,65-69,2007/9/4,2007,,,,,,,,,,,,,2,E,0
6316,358294,male,1966/4/1,52,50-54,1986/9/7,1986,,,,,,,,,,,,,2,E,0
6317,358300,female,1966/1/26,53,50-54,1988/4/7,1988,,,,,,,,,,,,,2,E,0
